ID,Gender,Age,Customer Type,Type of Travel,Class,Flight Distance,Departure Delay,Arrival Delay,Departure and Arrival Time Convenience,Ease of Online Booking,Check-in Service,Online Boarding,Gate Location,On-board Service,Seat Comfort,Leg Room Service,Cleanliness,Food and Drink,In-flight Service,In-flight Wifi Service,In-flight Entertainment,Baggage Handling,Satisfaction
19658,Female,59,Returning,Business,Economy,1236,41,93.0,3,3,3,1,3,4,4,4,1,2,4,4,4,4,Satisfied
15079,Female,51,Returning,Business,Economy,322,0,1.0,5,5,4,5,5,4,5,4,3,1,4,4,4,4,Satisfied
2956,Female,27,First-time,Business,Business,835,15,11.0,2,2,5,2,2,3,2,4,2,2,5,2,2,5,Neutral or Dissatisfied
18205,Female,53,Returning,Business,Business,2450,2,43.0,1,1,4,2,1,4,3,4,5,4,4,1,4,4,Satisfied
97394,Male,46,Returning,Business,Economy Plus,472,4,7.0,2,2,2,2,2,2,2,3,2,2,3,2,2,3,Neutral or Dissatisfied
67106,Male,52,Returning,Business,Economy,929,23,8.0,5,5,2,2,5,1,2,1,2,2,3,2,2,2,Neutral or Dissatisfied
13183,Male,34,Returning,Business,Economy,542,119,119.0,1,1,1,4,1,4,5,4,5,5,4,5,5,3,Satisfied
7766,Female,22,First-time,Business,Economy,1080,0,0.0,2,2,3,2,1,4,2,2,2,2,5,2,2,5,Neutral or Dissatisfied
11997,Male,42,Returning,Personal,Economy,667,0,0.0,4,4,5,4,1,3,3,5,3,3,4,3,3,5,Neutral or Dissatisfied
8091,Female,27,First-time,Business,Business,125,0,0.0,5,5,4,5,3,3,1,3,1,1,4,5,1,5,Satisfied
16045,Male,45,Returning,Business,Economy,972,9,7.0,1,1,5,4,1,2,4,3,4,4,1,4,4,2,Satisfied
48833,Female,70,Returning,Personal,Business,266,153,143.0,4,0,1,1,3,2,1,4,1,0,1,1,3,3,Neutral or Dissatisfied
74171,Male,12,Returning,Personal,Economy,592,0,0.0,2,4,1,4,3,2,3,4,3,3,4,4,3,4,Satisfied
46062,Female,28,First-time,Business,Economy Plus,991,15,42.0,3,3,2,3,3,4,3,2,3,3,4,3,3,3,Neutral or Dissatisfied
108673,Female,48,Returning,Business,Business,177,58,55.0,5,5,3,3,5,2,3,2,3,4,2,2,2,2,Neutral or Dissatisfied
60539,Male,19,Returning,Personal,Economy,862,110,97.0,5,3,3,3,5,5,2,3,3,3,4,3,3,4,Neutral or Dissatisfied
24907,Male,43,Returning,Business,Economy,762,18,0.0,4,4,4,5,4,4,4,2,4,4,2,5,4,4,Satisfied
108544,Male,75,Returning,Business,Economy,111,0,0.0,3,3,5,3,3,2,3,5,3,3,3,3,3,2,Satisfied
47278,Male,25,Returning,Business,Economy,588,0,0.0,4,0,2,0,3,4,5,2,5,5,3,0,5,2,Satisfied
67900,Male,57,Returning,Personal,Economy,1438,29,31.0,1,2,3,2,2,1,1,5,1,1,2,2,1,3,Neutral or Dissatisfied
71462,Female,19,Returning,Personal,Economy,867,0,0.0,4,3,1,3,3,4,2,3,2,2,5,3,2,5,Neutral or Dissatisfied
27466,Male,31,Returning,Business,Business,1678,0,0.0,4,4,1,5,4,4,5,3,5,5,2,4,5,2,Satisfied
79632,Male,44,Returning,Business,Economy,762,0,0.0,5,4,3,2,5,1,2,4,2,2,4,2,2,3,Neutral or Dissatisfied
31410,Female,22,First-time,Business,Economy,1306,0,13.0,4,4,3,4,1,4,5,4,5,5,4,4,5,1,Satisfied
78818,Male,58,Returning,Personal,Economy,447,0,0.0,5,1,1,1,2,4,4,1,4,4,4,1,4,4,Neutral or Dissatisfied
8737,Female,26,Returning,Business,Business,304,0,0.0,5,5,5,4,5,3,4,2,4,4,5,5,4,5,Satisfied
102943,Female,45,Returning,Business,Business,2966,29,33.0,1,1,1,4,1,4,4,4,2,5,4,4,4,4,Neutral or Dissatisfied
107222,Male,51,Returning,Business,Business,1751,3,13.0,1,1,4,4,1,5,5,5,5,5,5,1,5,5,Satisfied
19773,Male,15,Returning,Personal,Business,578,64,107.0,4,2,4,2,5,3,3,2,3,3,4,2,3,4,Neutral or Dissatisfied
124268,Male,27,Returning,Personal,Business,255,0,0.0,4,4,5,4,3,5,5,5,5,5,4,4,5,4,Neutral or Dissatisfied
90855,Male,44,Returning,Business,Business,270,0,0.0,2,2,4,3,2,3,3,3,4,3,3,3,3,3,Neutral or Dissatisfied
50942,Male,19,Returning,Personal,Economy,109,0,0.0,4,3,4,3,2,5,3,4,3,3,5,3,3,5,Neutral or Dissatisfied
42070,Female,65,Returning,Personal,Economy,116,0,0.0,5,3,3,4,4,3,4,3,5,5,3,3,3,3,Neutral or Dissatisfied
54229,Female,25,Returning,Business,Economy,1222,34,11.0,4,4,2,5,4,5,4,2,5,5,5,5,5,5,Satisfied
245,Female,29,Returning,Business,Business,2903,17,25.0,2,2,4,3,2,3,3,5,3,3,3,3,3,3,Neutral or Dissatisfied
65554,Male,35,Returning,Business,Business,1786,3,5.0,1,1,3,4,1,4,4,4,3,2,4,1,4,4,Satisfied
50927,Male,23,Returning,Personal,Economy,190,0,0.0,4,3,3,3,2,4,5,5,5,5,5,3,5,4,Neutral or Dissatisfied
31321,Male,26,Returning,Personal,Economy,680,0,11.0,4,3,4,3,1,5,2,3,2,2,5,3,2,5,Neutral or Dissatisfied
115275,Male,47,First-time,Business,Economy,390,0,0.0,3,2,3,2,3,2,1,1,1,1,3,2,1,3,Neutral or Dissatisfied
99765,Female,10,Returning,Personal,Economy,255,0,0.0,0,4,3,4,1,3,5,3,5,5,4,4,5,5,Neutral or Dissatisfied
117750,Female,29,Returning,Personal,Economy,935,34,23.0,4,1,4,1,2,5,4,3,1,1,4,1,1,4,Neutral or Dissatisfied
41410,Female,31,Returning,Personal,Economy,563,0,17.0,5,0,3,0,3,5,4,2,4,4,5,0,4,4,Satisfied
4304,Male,34,Returning,Business,Economy Plus,502,0,0.0,1,1,1,2,1,1,2,2,2,2,4,2,2,3,Neutral or Dissatisfied
30626,Male,20,Returning,Personal,Business,770,0,0.0,4,1,4,1,1,5,2,2,2,2,5,1,2,5,Neutral or Dissatisfied
19327,Male,15,First-time,Business,Economy,743,11,0.0,2,2,1,2,1,4,1,3,5,5,2,2,5,5,Neutral or Dissatisfied
116090,Male,10,Returning,Personal,Economy,342,0,0.0,4,3,5,3,3,4,1,5,3,3,4,3,3,5,Neutral or Dissatisfied
470,Male,43,Returning,Business,Business,1634,0,0.0,2,3,4,5,3,5,4,5,4,5,5,3,5,4,Satisfied
116372,Male,49,Returning,Personal,Economy,325,35,24.0,3,3,3,3,3,4,3,5,2,2,3,3,2,2,Neutral or Dissatisfied
82281,Female,41,Returning,Personal,Economy,1481,19,0.0,5,1,5,1,5,3,2,3,2,2,4,1,2,3,Neutral or Dissatisfied
9755,Female,42,Returning,Business,Business,2122,0,6.0,5,5,3,3,5,2,3,2,2,5,2,2,2,2,Neutral or Dissatisfied
121582,Female,29,First-time,Business,Economy,936,8,15.0,1,1,1,1,3,2,1,2,1,1,3,1,1,3,Neutral or Dissatisfied
46747,Male,14,Returning,Personal,Economy,125,0,0.0,4,0,2,0,3,2,1,5,1,1,3,3,1,4,Neutral or Dissatisfied
119302,Female,66,Returning,Business,Economy,214,7,0.0,4,4,3,4,4,3,3,3,2,4,3,3,3,3,Neutral or Dissatisfied
80461,Male,57,Returning,Business,Business,1299,0,0.0,4,4,4,5,4,4,4,4,5,4,4,4,4,4,Satisfied
31028,Male,58,Returning,Business,Business,2603,0,0.0,5,4,4,5,4,4,4,4,4,5,4,4,4,4,Satisfied
65195,Male,56,Returning,Personal,Economy,224,48,44.0,3,1,1,1,3,2,5,4,5,5,4,1,5,4,Neutral or Dissatisfied
6559,Male,31,Returning,Business,Economy,528,32,18.0,5,5,1,3,5,3,3,1,3,3,3,3,3,3,Neutral or Dissatisfied
96442,Male,33,Returning,Business,Business,3526,11,0.0,5,5,4,5,5,3,5,4,5,5,5,5,5,4,Satisfied
48113,Male,34,Returning,Business,Business,391,4,0.0,4,4,1,3,4,4,3,4,2,1,4,4,4,4,Satisfied
50240,Female,21,First-time,Business,Business,373,0,0.0,2,3,2,3,4,1,2,3,2,2,4,3,2,3,Neutral or Dissatisfied
36767,Female,46,Returning,Business,Business,2704,3,0.0,3,5,2,2,5,4,2,4,2,2,3,5,3,1,Satisfied
120119,Female,62,Returning,Personal,Economy,1576,0,0.0,4,0,1,3,3,3,4,0,4,2,3,0,3,2,Satisfied
86481,Male,64,Returning,Personal,Economy,762,31,3.0,5,5,3,5,3,3,1,5,1,1,5,5,1,5,Satisfied
50468,Female,22,Returning,Business,Business,2499,2,0.0,3,3,4,2,3,4,2,5,2,2,4,2,2,4,Neutral or Dissatisfied
2141,Female,55,Returning,Personal,Economy,404,0,0.0,2,4,4,2,2,3,2,4,2,3,3,4,3,3,Neutral or Dissatisfied
74886,Male,35,First-time,Business,Business,2475,78,66.0,1,1,3,1,3,2,4,5,4,4,4,1,4,2,Neutral or Dissatisfied
8192,Male,20,First-time,Business,Economy,335,0,0.0,3,3,2,3,2,5,4,1,4,4,3,3,4,5,Neutral or Dissatisfied
54271,Female,34,Returning,Personal,Economy,1222,0,0.0,5,1,1,1,1,1,3,5,3,3,5,1,3,1,Neutral or Dissatisfied
53772,Female,12,Returning,Personal,Economy,1195,0,0.0,5,1,3,1,2,5,2,2,2,2,5,1,2,4,Neutral or Dissatisfied
29545,Male,58,Returning,Personal,Business,1448,0,0.0,4,3,3,3,3,3,4,3,3,5,3,3,3,5,Neutral or Dissatisfied
82659,Male,37,Returning,Business,Business,120,0,0.0,2,2,1,2,2,5,1,5,1,3,5,2,5,5,Satisfied
42193,Female,59,Returning,Business,Economy,451,0,2.0,2,2,4,5,2,3,5,2,5,1,3,2,3,3,Satisfied
65441,Female,28,Returning,Business,Business,3733,3,0.0,3,3,5,5,3,4,5,4,5,5,5,3,5,4,Satisfied
66814,Female,29,Returning,Business,Business,731,0,0.0,2,2,4,4,2,5,4,3,4,4,5,2,4,5,Satisfied
5988,Male,44,Returning,Business,Business,925,20,22.0,1,4,4,5,1,4,5,4,3,4,4,1,4,4,Satisfied
107231,Female,9,First-time,Business,Economy,583,0,0.0,3,1,3,1,4,2,2,5,3,3,3,1,3,3,Neutral or Dissatisfied
63573,Male,40,Returning,Business,Business,1737,0,0.0,2,2,5,4,2,4,5,5,5,3,4,2,4,4,Satisfied
36633,Female,23,First-time,Business,Economy,785,0,0.0,2,2,2,2,4,1,1,3,1,1,3,2,1,3,Neutral or Dissatisfied
103390,Female,50,Returning,Business,Business,237,5,0.0,2,3,3,4,2,5,4,5,4,4,5,2,5,5,Satisfied
104264,Male,40,Returning,Business,Business,456,0,0.0,5,5,3,5,5,2,5,2,5,5,2,5,2,2,Satisfied
4167,Female,52,Returning,Personal,Economy,431,0,0.0,5,3,3,4,5,4,5,3,4,4,4,3,4,4,Neutral or Dissatisfied
45634,Female,45,First-time,Business,Economy,113,0,27.0,0,2,3,2,3,2,1,4,1,1,5,2,1,1,Neutral or Dissatisfied
17183,Female,33,Returning,Personal,Economy,643,0,0.0,5,3,4,3,3,5,4,4,2,2,5,3,2,5,Neutral or Dissatisfied
10313,Female,40,Returning,Business,Business,2306,0,0.0,2,2,5,4,2,4,5,4,4,5,4,2,4,4,Satisfied
11263,Male,24,Returning,Personal,Economy,309,0,0.0,5,0,4,0,5,3,2,3,2,2,5,0,2,4,Satisfied
13931,Male,20,First-time,Business,Economy,192,0,0.0,5,4,3,4,1,1,5,3,4,4,5,4,4,4,Satisfied
66183,Female,25,First-time,Business,Business,550,0,0.0,5,3,5,3,5,5,1,5,1,1,5,3,1,4,Neutral or Dissatisfied
112041,Female,41,Returning,Business,Business,3048,8,0.0,3,3,5,5,3,5,5,5,3,2,5,3,5,5,Satisfied
109466,Female,32,First-time,Business,Business,966,0,0.0,3,3,4,3,4,5,2,5,2,2,5,3,2,5,Neutral or Dissatisfied
12685,Male,62,Returning,Business,Economy,689,144,122.0,5,5,4,4,5,1,4,3,4,4,5,4,2,4,Satisfied
24988,Male,53,Returning,Business,Economy,692,0,21.0,4,4,5,4,4,4,4,4,4,4,5,4,4,2,Satisfied
37038,Female,25,Returning,Business,Business,1105,2,0.0,5,5,3,3,5,3,3,5,3,3,5,5,3,1,Satisfied
33395,Female,31,Returning,Business,Business,2917,0,0.0,1,3,2,2,3,2,3,4,3,3,2,3,3,3,Neutral or Dissatisfied
112943,Male,36,Returning,Personal,Economy,1642,36,13.0,4,4,4,4,3,2,3,1,3,3,5,3,3,5,Neutral or Dissatisfied
76224,Female,35,Returning,Business,Economy,1175,0,6.0,1,1,2,1,1,1,1,4,1,1,4,1,1,4,Neutral or Dissatisfied
14585,Female,42,Returning,Business,Business,2867,0,0.0,2,2,4,1,2,4,1,4,2,5,4,4,4,4,Neutral or Dissatisfied
87759,Female,33,Returning,Business,Business,214,1,0.0,5,5,3,4,5,5,5,5,4,4,5,5,5,5,Satisfied
4874,Male,28,Returning,Personal,Economy,408,0,12.0,4,2,4,2,3,5,3,5,3,3,5,2,3,5,Neutral or Dissatisfied
62334,Male,53,Returning,Personal,Economy,414,0,0.0,2,2,3,2,3,3,4,2,4,4,3,2,4,4,Neutral or Dissatisfied
31546,Female,33,Returning,Personal,Economy,862,0,39.0,5,4,5,4,3,4,2,3,1,1,4,4,1,5,Neutral or Dissatisfied
80773,Female,48,Returning,Personal,Economy Plus,629,0,0.0,5,3,4,4,4,4,5,3,3,4,4,3,4,4,Neutral or Dissatisfied
127554,Female,54,Returning,Business,Business,2053,0,0.0,1,1,4,5,1,4,5,4,3,3,4,1,4,4,Satisfied
123071,Female,50,First-time,Business,Business,468,109,103.0,4,4,3,4,4,3,5,2,2,2,4,4,2,5,Satisfied
14149,Male,27,Returning,Personal,Economy,654,25,16.0,5,2,4,2,3,5,2,3,2,2,5,2,2,4,Neutral or Dissatisfied
28656,Male,44,Returning,Personal,Economy,2614,0,0.0,5,3,3,3,3,5,4,5,4,4,4,3,4,3,Neutral or Dissatisfied
112424,Male,18,First-time,Business,Economy,850,50,39.0,4,4,4,4,4,4,4,2,4,4,5,4,4,5,Satisfied
49491,Male,23,First-time,Business,Economy,156,0,0.0,5,3,3,3,4,2,4,1,4,4,5,3,4,2,Neutral or Dissatisfied
63210,Female,43,Returning,Business,Business,3657,0,1.0,0,0,5,4,4,2,5,2,5,2,2,0,2,2,Satisfied
886,Male,47,Returning,Business,Business,2708,0,0.0,1,1,1,2,1,2,1,2,3,3,2,2,2,2,Neutral or Dissatisfied
70778,Female,48,Returning,Business,Business,2544,0,0.0,1,1,5,5,1,5,4,5,5,4,5,1,5,5,Satisfied
63065,Male,16,Returning,Personal,Economy,862,0,0.0,5,1,3,1,3,3,1,2,1,1,4,1,1,5,Neutral or Dissatisfied
82361,Female,59,Returning,Personal,Economy,453,0,0.0,5,5,5,4,4,5,5,5,5,5,5,3,5,4,Neutral or Dissatisfied
5870,Male,55,Returning,Personal,Business,173,25,22.0,5,1,2,5,1,2,1,1,5,2,2,1,2,2,Neutral or Dissatisfied
24036,Male,65,Returning,Personal,Economy,562,21,26.0,5,3,5,3,4,3,5,5,5,5,5,3,5,4,Neutral or Dissatisfied
114165,Male,24,First-time,Business,Business,948,23,13.0,4,4,4,4,2,5,2,3,2,2,5,4,2,4,Satisfied
59718,Male,56,Returning,Business,Business,2469,0,0.0,2,2,3,5,2,4,4,4,3,5,4,2,4,4,Satisfied
85853,Female,51,Returning,Business,Economy Plus,666,7,0.0,5,5,3,4,5,1,4,1,4,2,1,1,1,1,Neutral or Dissatisfied
69381,Female,47,Returning,Business,Business,1096,0,0.0,5,5,5,5,5,4,4,4,3,2,4,5,4,4,Satisfied
2087,Female,11,Returning,Personal,Economy,785,0,5.0,5,3,5,3,1,3,4,3,4,4,5,3,4,4,Neutral or Dissatisfied
29391,Female,26,Returning,Business,Business,2417,0,,1,3,1,4,3,3,4,4,4,4,5,3,4,5,Satisfied
126673,Male,26,First-time,Business,Business,2276,33,50.0,2,2,3,2,4,3,3,3,3,3,4,2,3,3,Neutral or Dissatisfied
107102,Male,61,Returning,Personal,Economy,562,29,10.0,4,4,4,4,3,5,3,2,3,3,4,4,3,5,Neutral or Dissatisfied
18865,Male,30,Returning,Business,Business,2669,28,32.0,1,1,2,4,1,1,4,5,4,4,2,4,4,3,Neutral or Dissatisfied
42129,Female,38,First-time,Business,Economy Plus,996,0,0.0,4,4,1,4,4,5,4,5,5,5,2,4,5,4,Neutral or Dissatisfied
33120,Female,59,Returning,Personal,Economy,216,0,0.0,4,1,2,3,4,4,4,1,2,3,4,1,4,4,Neutral or Dissatisfied
22560,Female,47,Returning,Personal,Business,300,0,0.0,4,3,4,5,3,1,4,3,3,5,1,2,1,1,Neutral or Dissatisfied
121297,Male,53,Returning,Business,Business,1732,0,0.0,4,4,3,4,4,4,4,4,4,5,4,4,4,4,Satisfied
8165,Female,60,Returning,Business,Business,125,0,0.0,4,4,4,5,4,5,5,5,5,4,5,4,5,5,Satisfied
3850,Male,35,Returning,Personal,Economy,650,0,0.0,5,3,3,3,4,2,3,2,5,5,5,3,5,1,Neutral or Dissatisfied
58069,Female,35,First-time,Business,Business,589,19,7.0,2,2,4,2,3,3,1,2,1,1,5,2,1,4,Neutral or Dissatisfied
124530,Male,51,Returning,Business,Business,1276,0,0.0,2,2,5,4,2,4,4,4,3,3,4,2,4,4,Satisfied
2910,Female,27,First-time,Business,Business,409,0,32.0,5,5,5,5,3,3,2,4,2,2,4,4,2,5,Neutral or Dissatisfied
117621,Male,18,First-time,Business,Economy,872,168,165.0,3,3,5,5,3,2,5,3,5,3,2,3,1,3,Neutral or Dissatisfied
108207,Male,44,Returning,Business,Business,2612,29,22.0,5,5,3,4,5,4,5,4,5,3,4,5,4,4,Satisfied
27159,Female,42,Returning,Business,Business,2701,0,0.0,4,4,4,4,4,4,4,3,4,5,1,4,2,5,Satisfied
99745,Male,65,Returning,Business,Business,2601,66,54.0,2,4,4,2,4,3,3,4,1,5,3,3,3,3,Neutral or Dissatisfied
123119,Male,39,First-time,Business,Economy,600,0,0.0,1,3,2,3,3,2,5,4,5,5,3,3,5,4,Neutral or Dissatisfied
99709,Male,57,Returning,Business,Business,1592,2,0.0,3,3,4,5,3,5,4,5,5,2,5,3,5,5,Satisfied
57757,Male,16,Returning,Business,Business,2704,2,0.0,4,4,4,4,4,2,4,3,4,4,5,4,4,5,Satisfied
37527,Female,31,Returning,Business,Business,950,0,0.0,2,2,4,5,2,1,5,1,5,5,2,2,5,1,Satisfied
19342,Female,67,Returning,Personal,Economy,743,29,15.0,4,1,5,4,5,1,4,1,3,3,1,1,1,1,Neutral or Dissatisfied
226,Male,66,Returning,Personal,Economy,290,0,0.0,5,3,5,3,4,4,2,3,2,2,4,3,2,4,Neutral or Dissatisfied
46329,Male,59,Returning,Personal,Economy,420,5,29.0,3,5,3,5,3,2,1,5,1,1,3,3,1,3,Neutral or Dissatisfied
96726,Female,33,Returning,Personal,Economy,696,2,2.0,5,1,5,1,4,5,4,5,4,4,5,1,4,4,Neutral or Dissatisfied
9808,Female,22,Returning,Personal,Economy,493,0,12.0,5,5,5,5,1,4,4,5,4,4,5,4,4,4,Neutral or Dissatisfied
107208,Male,20,Returning,Personal,Economy,668,5,0.0,4,4,5,4,3,4,1,4,1,1,4,4,1,5,Satisfied
16341,Male,33,Returning,Business,Economy Plus,628,0,0.0,5,5,2,5,5,4,5,5,5,5,1,5,5,5,Satisfied
27270,Male,41,Returning,Business,Business,679,1,0.0,4,4,5,4,4,4,5,4,5,2,4,4,4,4,Satisfied
10158,Female,51,Returning,Business,Economy,1195,75,85.0,5,4,2,4,4,2,4,2,1,4,2,2,2,2,Neutral or Dissatisfied
22714,Female,65,Returning,Personal,Economy Plus,579,0,0.0,4,3,3,4,4,4,5,3,3,2,4,3,4,2,Neutral or Dissatisfied
5792,Female,55,Returning,Business,Business,3482,135,167.0,4,4,4,5,4,2,4,5,4,4,4,4,5,5,Satisfied
69023,Female,42,Returning,Business,Business,1389,0,0.0,1,1,4,4,1,5,5,5,5,5,5,1,5,5,Satisfied
108959,Female,60,Returning,Business,Business,2059,0,0.0,3,4,3,5,3,4,4,4,3,2,4,3,4,4,Satisfied
10621,Female,39,Returning,Business,Economy,458,31,31.0,2,2,4,1,2,4,1,2,1,1,3,1,1,2,Neutral or Dissatisfied
83647,Male,56,Returning,Business,Business,2826,0,2.0,4,4,5,5,4,4,5,4,4,4,4,4,4,4,Satisfied
24144,Female,43,Returning,Business,Business,151,0,0.0,1,4,2,4,1,4,3,4,1,1,4,1,4,5,Satisfied
21584,Male,25,Returning,Personal,Economy Plus,399,0,0.0,5,2,5,2,2,5,5,5,5,5,4,2,5,4,Neutral or Dissatisfied
59036,Male,53,Returning,Business,Business,1846,5,0.0,2,2,3,5,2,5,4,5,5,2,5,2,5,5,Satisfied
83064,Male,48,First-time,Business,Business,983,0,0.0,5,5,5,5,2,4,5,5,5,5,4,5,5,5,Satisfied
93544,Female,25,First-time,Business,Business,585,7,20.0,0,5,3,5,5,4,5,4,5,5,4,5,5,4,Satisfied
88509,Male,56,Returning,Business,Economy,442,0,0.0,5,5,1,4,5,1,4,1,4,4,4,4,4,1,Satisfied
80655,Male,25,Returning,Business,Business,821,16,15.0,5,5,3,2,5,4,2,2,2,2,5,5,2,4,Satisfied
124229,Female,35,First-time,Business,Business,1916,1,0.0,3,3,5,3,2,4,4,3,1,1,4,3,1,3,Neutral or Dissatisfied
119913,Female,33,Returning,Business,Business,3296,0,0.0,5,5,3,5,5,5,4,5,4,5,5,5,5,5,Satisfied
68337,Male,40,Returning,Business,Business,1598,0,0.0,4,2,5,5,2,2,5,2,3,4,2,2,2,2,Satisfied
9107,Male,14,First-time,Business,Business,707,0,0.0,4,5,3,5,5,4,1,4,1,1,4,5,1,4,Satisfied
54522,Male,22,Returning,Personal,Economy,925,0,0.0,1,1,4,1,3,4,5,2,5,5,3,1,5,2,Neutral or Dissatisfied
14479,Female,38,Returning,Business,Economy,541,3,32.0,4,4,3,5,4,3,5,5,5,5,3,5,5,3,Satisfied
34836,Female,36,Returning,Business,Economy Plus,209,30,30.0,2,2,1,3,2,2,4,3,4,4,4,4,4,4,Neutral or Dissatisfied
108746,Female,37,Returning,Business,Business,2435,0,1.0,3,3,4,4,3,4,4,4,4,4,4,3,4,4,Satisfied
13419,Female,40,First-time,Business,Business,409,0,0.0,4,4,2,4,4,5,4,4,4,4,3,5,4,3,Satisfied
23635,Female,57,Returning,Business,Economy,793,51,32.0,1,1,3,3,1,2,3,2,3,4,2,2,2,2,Neutral or Dissatisfied
14607,Male,30,Returning,Business,Business,448,90,97.0,2,2,5,5,2,4,5,4,5,5,4,2,5,4,Satisfied
87074,Male,59,Returning,Business,Business,645,68,56.0,2,2,3,4,2,4,5,4,3,3,4,2,4,4,Satisfied
46250,Male,41,Returning,Business,Economy,679,115,185.0,3,3,1,1,3,2,1,3,1,1,4,1,4,4,Neutral or Dissatisfied
99683,Female,49,Returning,Business,Business,442,7,11.0,3,3,5,5,3,4,4,4,3,3,4,3,4,4,Satisfied
38647,Female,24,First-time,Business,Economy,720,0,0.0,5,5,4,5,4,4,4,2,4,4,4,4,4,3,Neutral or Dissatisfied
107782,Female,31,Returning,Business,Business,666,7,27.0,4,4,4,2,4,4,2,3,2,2,4,4,2,4,Satisfied
109818,Female,51,Returning,Business,Business,1011,8,3.0,2,5,3,4,5,4,5,4,5,5,4,5,4,4,Satisfied
110195,Female,26,First-time,Business,Business,869,0,0.0,3,3,5,3,5,4,1,3,1,1,5,3,1,4,Neutral or Dissatisfied
34010,Female,33,First-time,Business,Economy,1096,0,0.0,2,2,5,2,1,4,4,4,4,4,2,2,4,5,Neutral or Dissatisfied
14844,Female,35,Returning,Personal,Business,315,0,0.0,4,2,4,5,3,5,5,2,4,2,5,2,5,5,Neutral or Dissatisfied
60955,Male,26,Returning,Business,Business,888,0,0.0,1,1,5,4,1,3,4,3,4,4,4,1,4,4,Satisfied
105274,Male,34,Returning,Business,Business,3012,0,0.0,1,1,4,5,1,4,4,4,5,2,4,1,4,4,Satisfied
56900,Female,47,Returning,Business,Business,2454,0,0.0,4,1,3,3,4,3,3,3,3,4,4,4,4,5,Satisfied
111809,Male,9,Returning,Personal,Economy,349,19,29.0,2,2,1,2,2,1,1,5,1,1,3,2,1,2,Neutral or Dissatisfied
106013,Female,56,Returning,Business,Business,1999,31,12.0,4,4,4,4,4,4,5,4,3,3,4,4,4,4,Satisfied
76743,Female,43,Returning,Business,Business,205,0,0.0,4,4,4,4,4,4,4,4,5,5,4,4,4,4,Satisfied
37935,Male,13,Returning,Personal,Economy,1065,0,3.0,1,4,3,4,4,4,5,5,5,5,4,4,5,4,Satisfied
18268,Female,66,Returning,Personal,Economy,224,1,0.0,5,0,1,1,3,2,3,0,2,5,2,3,2,4,Neutral or Dissatisfied
11050,Male,53,Returning,Personal,Economy,201,35,36.0,1,2,4,2,4,2,2,3,2,2,4,2,2,3,Neutral or Dissatisfied
43964,Male,40,Returning,Business,Economy,596,0,0.0,5,4,4,4,5,3,5,1,5,5,4,5,5,2,Satisfied
97045,Female,13,Returning,Personal,Business,1242,0,5.0,5,4,4,4,3,4,1,3,1,1,5,4,1,5,Neutral or Dissatisfied
12002,Male,60,Returning,Business,Economy Plus,667,1,0.0,2,3,3,4,3,5,4,1,4,4,1,4,4,1,Satisfied
58686,Male,23,Returning,Personal,Business,299,4,11.0,5,3,5,3,3,4,4,3,4,4,4,3,4,4,Neutral or Dissatisfied
73375,Female,26,First-time,Business,Economy,1144,7,16.0,3,3,2,3,3,2,1,1,1,1,3,3,1,3,Neutral or Dissatisfied
78835,Female,60,Returning,Personal,Economy,447,0,0.0,4,4,3,5,3,4,4,4,4,5,4,4,4,4,Neutral or Dissatisfied
125594,Male,40,Returning,Business,Business,1587,0,0.0,5,5,3,4,5,4,4,4,5,5,4,5,4,4,Satisfied
27709,Female,46,First-time,Business,Business,1448,1,0.0,1,1,3,1,4,3,1,2,1,1,4,1,1,4,Neutral or Dissatisfied
76939,Female,20,First-time,Business,Economy,874,0,0.0,1,1,3,1,4,4,5,5,5,5,5,1,5,4,Neutral or Dissatisfied
66952,Male,40,Returning,Business,Business,1017,5,0.0,4,4,4,5,4,4,4,4,4,2,4,4,4,4,Satisfied
63010,Male,60,Returning,Business,Business,3879,6,0.0,2,2,4,4,2,4,4,4,5,4,4,2,4,4,Satisfied
16110,Female,35,Returning,Personal,Business,725,0,0.0,1,5,4,3,4,3,3,5,3,4,3,5,3,3,Satisfied
85742,Female,45,Returning,Business,Business,1999,0,0.0,2,2,3,5,2,3,4,3,5,2,3,2,3,3,Satisfied
111039,Male,42,Returning,Business,Business,197,4,25.0,3,3,2,2,3,2,2,3,1,2,2,1,2,1,Neutral or Dissatisfied
12897,Female,53,Returning,Business,Business,979,0,0.0,4,4,4,4,4,5,1,5,5,4,5,4,5,5,Satisfied
48464,Female,17,First-time,Business,Economy,853,108,114.0,5,5,3,5,3,5,1,5,1,1,3,5,1,2,Satisfied
113125,Male,40,Returning,Business,Business,3969,9,7.0,4,4,4,5,4,4,4,4,5,2,4,4,4,4,Satisfied
83697,Female,56,Returning,Personal,Economy,577,0,0.0,2,2,4,3,2,1,3,2,1,1,1,2,1,1,Neutral or Dissatisfied
99821,Male,37,First-time,Business,Business,534,12,1.0,4,4,5,4,3,4,2,4,2,2,4,4,2,4,Satisfied
116496,Female,30,Returning,Personal,Economy,373,0,0.0,4,1,1,1,4,4,2,4,2,2,3,1,2,3,Neutral or Dissatisfied
112346,Male,27,Returning,Business,Business,2866,9,0.0,1,4,5,4,4,4,4,3,4,4,4,4,4,5,Satisfied
